brand,model,weekstart,spend,nd,visits,promo_presidents_day,promo_friends_&_family,promo_easter_pre-peak,promo_easter_peak,promo_spring_sale,promo_stylecash_redeem,promo_memorial_day_pre-peak,promo_memorial_day_peak,promo_july_4th_pre-peak,promo_july_4th_peak,promo_summer_sale,promo_labor_day_pre-peak,promo_labor_day_peak,promo_october_peak,promo_holiday_preview,promo_black_friday_pre-peak,promo_black_friday_peak,promo_cyber_monday,promo_holiday_1,promo_holiday_2,promo_winter_sale,promo_flash_sale,promo_mlk,promo_victoria_day,promo_memorial_day,promo_summer_sale_phase_1,promo_summer_sale_phase_2,promo_summer_sale_phase_3,promo_summer_sale_phase_4,promo_black_friday,promo_december_gifting,promo_winter_sale_phase_1,promo_winter_sale_phase_2,promo_winter_sale_phase_3,promo_easter,promo_labor_day,promo_winter_sale_preview,discount_0_5,discount_0_4,discount_0_7,discount_0_6,discount_0_2,discount_0_3
banana republic,Social | Awareness | AWE Social Pinterest,2025-04-06,27840.26,139333.4342,60429.2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-04-13,27261.45,125299.7699,54394.2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social Pinterest,2025-04-20,28452.97,132202.7692,57502.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social Pinterest,2025-04-27,26450.78,124344.5413,54025.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-05-04,42260.64,185195.368,103265.4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-05-11,42307.25,194325.7192,110151.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-05-18,41920.64,192730.0807,109510.2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social Pinterest,2025-05-25,41505.97,179729.5523,101948.7849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social Pinterest,2025-06-01,22619.95,367892.1388,64622.4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-06-08,22654.39,369672.7567,61043.9811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-06-15,22498.96,375175.5134,61654.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-06-22,22476.36,361197.3332,59345.6546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-06-29,22324.42,429766.0009,70593.2808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-07-06,31661.99,217399.3228,87444.3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-07-13,38427.76,261890.0514,108718.7687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-07-20,56499.06,382048.7996,158925.0851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-07-27,48478.57,312543.7733,129939.8852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-08-03,44851.8037,201010.1922,115312.1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-08-10,45528.3391,189443.4895,113844.7801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-08-17,44873.788,186830.259,112983.1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-08-24,44590.5574,179290.0676,108403.9087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-08-31,66802.5222,182189.6858,153272.6626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-09-07,122683.6971,281701.097,243730.3047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-09-14,146942.2588,319667.3861,277236.32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-09-21,78067.8625,204015.9509,176922.1353,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-09-28,54746.6201,151535.2937,131440.0791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-10-05,45875.2442,132715.1653,115042.1737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-10-12,49307.3973,149740.8872,129813.2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-10-19,49137.2228,145151.2885,125905.2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-10-26,48828.3306,136237.872,118211.0795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-11-02,111339.4363,317502.3549,244369.9924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-11-09,73427.7195,247496.2847,189736.3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-11-16,65471.2928,220846.3766,169365.1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-11-23,189129.7459,404803.5664,310062.4643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-11-30,162850.6958,359856.3169,274973.7079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-12-07,54174.0444,154645.8989,118524.5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-12-14,54173.9524,132978.3256,102165.7308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-12-21,24169.788,73737.2552,56754.0582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2025-12-28,24169.7503,110315.9776,84774.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-01-04,9936.1687,68701.066,66835.9402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-01-11,9928.5625,66934.7861,67298.9723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-01-18,9912.2154,66960.3364,67473.5391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-01-25,9894.2086,64217.1644,64836.5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-02-01,28101.7427,130453.4332,131525.0762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-02-08,27901.2272,153339.0812,154750.6571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-02-15,28036.7708,152857.624,154266.3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social Pinterest,2026-02-22,27747.093,129025.5139,130203.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-02-02,16260.79,206964.573,43767.1712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-02-09,17105.51,208699.1462,44139.6588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-02-16,22123.63,263000.5224,55645.9574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-02-23,19999.5,236071.8884,49935.8422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-03-02,14805.66,187354.6571,32079.9765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-03-09,15359.43,183529.9645,29446.3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-03-16,44685.23,396648.5315,62642.4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-03-23,93794.68,765774.8877,120745.4469,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-03-30,40085.72,473865.3667,74714.3792,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-04-06,11031.11,206120.2819,32496.1638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-04-13,10598.64,147164.3661,23200.7592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social TikTok,2025-04-20,11102.66,138493.3919,21834.4969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social TikTok,2025-04-27,9965.94,127886.9377,20162.5481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-05-04,8087.9,109667.5485,17290.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-05-11,17369.28,183217.4337,28885.5266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-05-18,17605.41,198635.7429,31317.6076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social TikTok,2025-05-25,16925.79,200090.9595,31543.5785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
banana republic,Social | Awareness | AWE Social TikTok,2025-06-01,6258.95,111159.5057,17526.0395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-06-08,6806.22,91560.267,14437.2449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-06-15,6842.33,83397.246,13148.1666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-06-22,6218.32,78330.1637,12349.9479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-06-29,7144.11,83589.7033,13179.0028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-07-06,11535.92,131099.5241,15033.6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-07-13,11518.32,135152.7311,14813.3116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-07-20,11522.34,130583.5466,14185.5627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-07-27,10672.61,121215.7885,13144.7076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-08-03,13459.56,152776.4249,12143.288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-08-10,15048.41,166399.3572,12485.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-08-17,10047.61,124327.7472,9236.9247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-08-24,10150.44,121654.582,9012.8139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-08-31,15590.3,125831.4784,9356.8703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-09-07,23224.55,149644.0282,11135.7716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-09-14,35217.19,160470.8064,11944.1275,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-09-21,15990.01,118008.5091,8783.4097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-09-28,13370.47,117476.7389,8743.8847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-10-05,20255.35,114828.172,8546.5226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-10-12,14290.73,105687.9589,7866.5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-10-19,9732.23,83415.8112,6208.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-10-26,12479.87,104061.6937,7745.4793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-11-02,29442.83,112964.1094,11413.3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-11-09,18747.78,74825.6334,7873.8623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-11-16,13924.4,83622.1357,8926.1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-11-23,56073.48,208712.6728,22335.9876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-11-30,65462.82,284575.0505,30460.0888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-12-07,12807.46,118623.1724,12699.9004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-12-14,16885.71,95584.7063,10231.7375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-12-21,15367.71,86369.2975,9246.809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,0,0
banana republic,Social | Awareness | AWE Social TikTok,2025-12-28,15437.46,117722.0063,12603.2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2026-01-04,4668.22,55839.4248,7268.9679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2026-01-11,4492.81,36505.5175,5178.9108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2026-01-18,4470.85,31660.5684,4616.6769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
banana republic,Social | Awareness | AWE Social TikTok,2026-01-25,4288.01,25650.1079,3764.6878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2026-02-01,15150.42,52733.3011,10837.9499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
banana republic,Social | Awareness | AWE Social TikTok,2026-02-08,13422.09,53421.4706,11250.7492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
